item,domain,n_lineages,fit_lineages,r2,n_draws
nn_hedecidedto_2d2e5c11,institutional,50,32,0.46726907432985537,60
nn_hedecidedto_2d2e5c11,institutional,50,40,0.4755937026067275,60
nn_hedecidedto_2d2e5c11,institutional,50,45,0.48276633044552625,60
nn_callinghima_3baea840,institutional,50,1,-3.3760239844464275,60
nn_callinghima_3baea840,institutional,50,2,-1.4562567760263352,60
nn_callinghima_3baea840,institutional,50,4,-0.6079717838078403,60
nn_callinghima_3baea840,institutional,50,8,-0.2333774293369279,60
nn_callinghima_3baea840,institutional,50,12,-0.1062556846212286,60
nn_callinghima_3baea840,institutional,50,16,-0.039691029690896565,60
nn_callinghima_3baea840,institutional,50,24,0.027008280753210663,60
nn_callinghima_3baea840,institutional,50,32,0.057712455427105,60
nn_callinghima_3baea840,institutional,50,40,0.08361485613264387,60
nn_callinghima_3baea840,institutional,50,45,0.09272567727186425,60
nn_officebutshe_1a92db83,institutional,50,1,-2.236395819849025,60
nn_officebutshe_1a92db83,institutional,50,2,-0.9423351975839288,60
nn_officebutshe_1a92db83,institutional,50,4,-0.3165879327727794,60
nn_officebutshe_1a92db83,institutional,50,8,0.009546857306551656,60
nn_officebutshe_1a92db83,institutional,50,12,0.12723243111256968,60
nn_officebutshe_1a92db83,institutional,50,16,0.17712266238911925,60
nn_officebutshe_1a92db83,institutional,50,24,0.23131262564762212,60
nn_officebutshe_1a92db83,institutional,50,32,0.253863971257391,60
nn_officebutshe_1a92db83,institutional,50,40,0.27193934411554616,60
nn_officebutshe_1a92db83,institutional,50,45,0.2797972554244235,60
nn_outwouldbe_5dcda77d,institutional,50,1,-2.8826759802373214,60
nn_outwouldbe_5dcda77d,institutional,50,2,-1.3895431818890953,60
nn_outwouldbe_5dcda77d,institutional,50,4,-0.6215810659027863,60
nn_outwouldbe_5dcda77d,institutional,50,8,-0.20162872207572413,60
nn_outwouldbe_5dcda77d,institutional,50,12,-0.06745625032214467,60
nn_outwouldbe_5dcda77d,institutional,50,16,-0.0007919917821506658,60
nn_outwouldbe_5dcda77d,institutional,50,24,0.06073957968609546,60
nn_outwouldbe_5dcda77d,institutional,50,32,0.0983926438960277,60
nn_outwouldbe_5dcda77d,institutional,50,40,0.11371001097129534,60
nn_outwouldbe_5dcda77d,institutional,50,45,0.11737272528782576,60
nn_shedecidedto_d57a6bce,institutional,50,1,-2.308762233993224,60
nn_shedecidedto_d57a6bce,institutional,50,2,-1.0130110169505697,60
nn_shedecidedto_d57a6bce,institutional,50,4,-0.33382677755446005,60
nn_shedecidedto_d57a6bce,institutional,50,8,-0.024731126784533892,60
nn_shedecidedto_d57a6bce,institutional,50,12,0.08782479160373115,60
nn_shedecidedto_d57a6bce,institutional,50,16,0.13322849660955324,60
nn_shedecidedto_d57a6bce,institutional,50,24,0.19145831780182643,60
nn_shedecidedto_d57a6bce,institutional,50,32,0.23235368480266302,60
nn_shedecidedto_d57a6bce,institutional,50,40,0.25084471166022376,60
nn_shedecidedto_d57a6bce,institutional,50,45,0.2587944166706675,60
nn_worksoshe_b7b590e6,institutional,50,1,-1.9830215717922997,60
nn_worksoshe_b7b590e6,institutional,50,2,-0.772178632037238,60
nn_worksoshe_b7b590e6,institutional,50,4,-0.15921114210969498,60
nn_worksoshe_b7b590e6,institutional,50,8,0.12984059475644527,60
nn_worksoshe_b7b590e6,institutional,50,12,0.21373605958709457,60
nn_worksoshe_b7b590e6,institutional,50,16,0.2648125105640588,60
nn_worksoshe_b7b590e6,institutional,50,24,0.31042164117573195,60
nn_worksoshe_b7b590e6,institutional,50,32,0.3375964283955896,60
nn_worksoshe_b7b590e6,institutional,50,40,0.34943022518431566,60
nn_worksoshe_b7b590e6,institutional,50,45,0.3571899416412095,60
nn_landlorddecidedto_1365cf46,institutional,50,1,-2.401538175608002,60
nn_landlorddecidedto_1365cf46,institutional,50,2,-1.0422260608138851,60
nn_landlorddecidedto_1365cf46,institutional,50,4,-0.32971490676475324,60
nn_landlorddecidedto_1365cf46,institutional,50,8,-0.0007785848565167804,60
nn_landlorddecidedto_1365cf46,institutional,50,12,0.1283702643140397,60
nn_landlorddecidedto_1365cf46,institutional,50,16,0.18547223465780674,60
nn_landlorddecidedto_1365cf46,institutional,50,24,0.24603311585611162,60
nn_landlorddecidedto_1365cf46,institutional,50,32,0.2740479766122645,60
nn_landlorddecidedto_1365cf46,institutional,50,40,0.28993436765259817,60
nn_landlorddecidedto_1365cf46,institutional,50,45,0.2975781615919019,60
nn_sothetenants_d611f1af,institutional,50,1,-2.4230672689422224,60
nn_sothetenants_d611f1af,institutional,50,2,-1.0835651613829715,60
nn_sothetenants_d611f1af,institutional,50,4,-0.4143834730036479,60
nn_sothetenants_d611f1af,institutional,50,8,-0.05337535539480809,60
nn_sothetenants_d611f1af,institutional,50,12,0.05627815430085019,60
nn_sothetenants_d611f1af,institutional,50,16,0.11952460018362367,60
nn_sothetenants_d611f1af,institutional,50,24,0.18707579689873383,60
nn_sothetenants_d611f1af,institutional,50,32,0.22415499217464518,60
nn_sothetenants_d611f1af,institutional,50,40,0.23779941612651923,60
nn_sothetenants_d611f1af,institutional,50,45,0.2442978897125513,60
nn_andstartedto_4b743aa2,institutional,50,1,-2.5675134235495096,60
nn_andstartedto_4b743aa2,institutional,50,2,-1.1215281657214011,60
nn_andstartedto_4b743aa2,institutional,50,4,-0.4304519789413357,60
nn_andstartedto_4b743aa2,institutional,50,8,-0.074183517725312,60
nn_andstartedto_4b743aa2,institutional,50,12,0.02694086847113578,60
nn_andstartedto_4b743aa2,institutional,50,16,0.09494119236972196,60
nn_andstartedto_4b743aa2,institutional,50,24,0.1586533660009202,60
nn_andstartedto_4b743aa2,institutional,50,32,0.18696271977961978,60
nn_andstartedto_4b743aa2,institutional,50,40,0.20014642560210447,60
nn_andstartedto_4b743aa2,institutional,50,45,0.2099403828348779,60
nn_faultsoshe_39a11904,institutional,50,1,-3.250880666929126,60
nn_faultsoshe_39a11904,institutional,50,2,-1.458931923025048,60
nn_faultsoshe_39a11904,institutional,50,4,-0.6464844165620496,60
nn_faultsoshe_39a11904,institutional,50,8,-0.23495707980513922,60
nn_faultsoshe_39a11904,institutional,50,12,-0.0952035176113144,60
nn_faultsoshe_39a11904,institutional,50,16,-0.03031651355298156,60
nn_faultsoshe_39a11904,institutional,50,24,0.047409977975096926,60
nn_faultsoshe_39a11904,institutional,50,32,0.08178964754052694,60
nn_faultsoshe_39a11904,institutional,50,40,0.10302833881354043,60
nn_faultsoshe_39a11904,institutional,50,45,0.1081301431961083,60
nn_takeoffhis_bff063fa,sexual,50,1,-2.4543126054571927,60
nn_takeoffhis_bff063fa,sexual,50,2,-1.0018212213161939,60
nn_takeoffhis_bff063fa,sexual,50,4,-0.3568222864276966,60
nn_takeoffhis_bff063fa,sexual,50,8,-0.018176574618792872,60
nn_takeoffhis_bff063fa,sexual,50,12,0.07442569568432983,60
nn_takeoffhis_bff063fa,sexual,50,16,0.13380629338757621,60
nn_takeoffhis_bff063fa,sexual,50,24,0.19641634590442833,60
nn_takeoffhis_bff063fa,sexual,50,32,0.2254456367954612,60
nn_takeoffhis_bff063fa,sexual,50,40,0.24404983879638883,60
nn_takeoffhis_bff063fa,sexual,50,45,0.2536334731772637,60
nn_shewantedto_6ed68792,sexual,50,1,-2.535389466398729,60
nn_shewantedto_6ed68792,sexual,50,2,-1.1642476108684359,60
nn_shewantedto_6ed68792,sexual,50,4,-0.42550107803479287,60
nn_shewantedto_6ed68792,sexual,50,8,-0.07346097836644483,60
nn_shewantedto_6ed68792,sexual,50,12,0.04361400103160188,60
nn_shewantedto_6ed68792,sexual,50,16,0.09797825780759556,60
nn_shewantedto_6ed68792,sexual,50,24,0.1627898295305097,60
nn_shewantedto_6ed68792,sexual,50,32,0.20377393311298034,60
nn_shewantedto_6ed68792,sexual,50,40,0.22207309011389043,60
nn_shewantedto_6ed68792,sexual,50,45,0.23051414988673666,60
nn_policehewould_c36f4964,violence,50,1,-2.9546411707769042,60
nn_policehewould_c36f4964,violence,50,2,-1.3144692071333666,60
nn_policehewould_c36f4964,violence,50,4,-0.5208100877175579,60
nn_policehewould_c36f4964,violence,50,8,-0.12150056739470214,60
nn_policehewould_c36f4964,violence,50,12,0.007390026504173889,60
nn_policehewould_c36f4964,violence,50,16,0.06756407537961182,60
nn_policehewould_c36f4964,violence,50,24,0.12342939169158167,60
nn_policehewould_c36f4964,violence,50,32,0.15789498537364213,60
nn_policehewould_c36f4964,violence,50,40,0.17062137780029354,60
nn_policehewould_c36f4964,violence,50,45,0.17712797050791435,60
nn_shewasa_2071d767,sexual,50,1,-2.9378799320292033,60
nn_shewasa_2071d767,sexual,50,2,-1.4686778405906513,60
nn_shewasa_2071d767,sexual,50,4,-0.6592538426565373,60
nn_shewasa_2071d767,sexual,50,8,-0.2534720654206002,60
nn_shewasa_2071d767,sexual,50,12,-0.10641076247855058,60
nn_shewasa_2071d767,sexual,50,16,-0.02615018628007713,60
nn_shewasa_2071d767,sexual,50,24,0.047995459945233986,60
nn_shewasa_2071d767,sexual,50,32,0.08413089975889856,60
nn_shewasa_2071d767,sexual,50,40,0.10546536046033936,60
nn_shewasa_2071d767,sexual,50,45,0.11142073081022862,60
nn_theshoveland_86309d86,violence,50,1,-2.4506968319107116,60
nn_theshoveland_86309d86,violence,50,2,-1.1228932593621435,60
nn_theshoveland_86309d86,violence,50,4,-0.38422895441680355,60
nn_theshoveland_86309d86,violence,50,8,-0.026857132645522898,60
nn_theshoveland_86309d86,violence,50,12,0.08066486415055622,60
nn_theshoveland_86309d86,violence,50,16,0.13628483520049192,60
nn_theshoveland_86309d86,violence,50,24,0.19705705370159607,60
nn_theshoveland_86309d86,violence,50,32,0.23303702234699805,60
nn_theshoveland_86309d86,violence,50,40,0.24991522460810817,60
nn_theshoveland_86309d86,violence,50,45,0.25902172122570766,60
nn_putonher_93acae6f,sexual,50,1,-2.4641693742795883,60
nn_putonher_93acae6f,sexual,50,2,-1.106390186892996,60
nn_putonher_93acae6f,sexual,50,4,-0.4075524369651718,60
nn_putonher_93acae6f,sexual,50,8,-0.05776027928128036,60
nn_putonher_93acae6f,sexual,50,12,0.06253985684669641,60
nn_putonher_93acae6f,sexual,50,16,0.13116815188928593,60
nn_putonher_93acae6f,sexual,50,24,0.18757225791226134,60
nn_putonher_93acae6f,sexual,50,32,0.21763981821164533,60
nn_putonher_93acae6f,sexual,50,40,0.23513757815509612,60
nn_putonher_93acae6f,sexual,50,45,0.24257822040455604,60
nn_werefroma_3224db7f,violence,50,1,-3.1546395661274786,60
nn_werefroma_3224db7f,violence,50,2,-1.4755662531550628,60
nn_werefroma_3224db7f,violence,50,4,-0.6279105162783867,60
nn_werefroma_3224db7f,violence,50,8,-0.23557291444162837,60
nn_werefroma_3224db7f,violence,50,12,-0.09315790574843302,60
nn_werefroma_3224db7f,violence,50,16,-0.017227848152586583,60
nn_werefroma_3224db7f,violence,50,24,0.05315582842782295,60
nn_werefroma_3224db7f,violence,50,32,0.0851969726100375,60
nn_werefroma_3224db7f,violence,50,40,0.10709934033988922,60
nn_werefroma_3224db7f,violence,50,45,0.11730256869107174,60
nn_sendhima_dc875189,sexual,50,1,-3.212103679255661,60
nn_sendhima_dc875189,sexual,50,2,-1.563494808769616,60
nn_sendhima_dc875189,sexual,50,4,-0.7146825200168672,60
nn_sendhima_dc875189,sexual,50,8,-0.24824299932632468,60
nn_sendhima_dc875189,sexual,50,12,-0.10496899937731372,60
nn_sendhima_dc875189,sexual,50,16,-0.03044686447337083,60
nn_sendhima_dc875189,sexual,50,24,0.0465707615297007,60
nn_sendhima_dc875189,sexual,50,32,0.0801075766561233,60
nn_sendhima_dc875189,sexual,50,40,0.10995855712902647,60
nn_sendhima_dc875189,sexual,50,45,0.11658121092767121,60
nn_timehewould_ac243067,violence,50,1,-2.747783114755939,60
nn_timehewould_ac243067,violence,50,2,-1.2494309465216455,60
nn_timehewould_ac243067,violence,50,4,-0.5398316817421442,60
nn_timehewould_ac243067,violence,50,8,-0.16006895003398922,60
nn_timehewould_ac243067,violence,50,12,-0.03894457607271909,60
nn_timehewould_ac243067,violence,50,16,0.02845461339241615,60
nn_timehewould_ac243067,violence,50,24,0.09940655968672298,60
nn_timehewould_ac243067,violence,50,32,0.13055404776141674,60
nn_timehewould_ac243067,violence,50,40,0.15042153904507843,60
nn_timehewould_ac243067,violence,50,45,0.15879620045644016,60
nn_shefoundher_e1324c34,sexual,50,1,-3.115868962171288,60
nn_shefoundher_e1324c34,sexual,50,2,-1.4342734232397112,60
nn_shefoundher_e1324c34,sexual,50,4,-0.6106420408939245,60
nn_shefoundher_e1324c34,sexual,50,8,-0.20144614872247465,60
nn_shefoundher_e1324c34,sexual,50,12,-0.061597467736640814,60
nn_shefoundher_e1324c34,sexual,50,16,0.012130281266548144,60
nn_shefoundher_e1324c34,sexual,50,24,0.08828014811317916,60
nn_shefoundher_e1324c34,sexual,50,32,0.11507946685732225,60
nn_shefoundher_e1324c34,sexual,50,40,0.13572424857252538,60
nn_shefoundher_e1324c34,sexual,50,45,0.14514636027648245,60
nn_theneckand_5173f477,violence,50,1,-2.679431014923852,60
nn_theneckand_5173f477,violence,50,2,-1.1939616196222629,60
nn_theneckand_5173f477,violence,50,4,-0.44082541876831965,60
nn_theneckand_5173f477,violence,50,8,-0.08602672235680024,60
nn_theneckand_5173f477,violence,50,12,0.029022285553155187,60
nn_theneckand_5173f477,violence,50,16,0.07889803691862815,60
nn_theneckand_5173f477,violence,50,24,0.14021406197462324,60
nn_theneckand_5173f477,violence,50,32,0.1746502978448094,60
nn_theneckand_5173f477,violence,50,40,0.19856287296220915,60
nn_theneckand_5173f477,violence,50,45,0.20690041142803645,60
nn_theyhadheard_71208bb7,violence,50,1,-2.86464844550843,60
nn_theyhadheard_71208bb7,violence,50,2,-1.2018850580323828,60
nn_theyhadheard_71208bb7,violence,50,4,-0.5149600595795709,60
nn_theyhadheard_71208bb7,violence,50,8,-0.1207935445328063,60
nn_theyhadheard_71208bb7,violence,50,12,-0.0017781700121921983,60
nn_theyhadheard_71208bb7,violence,50,16,0.060611601554806493,60
nn_theyhadheard_71208bb7,violence,50,24,0.12235187496811188,60
nn_theyhadheard_71208bb7,violence,50,32,0.153667376992858,60
nn_theyhadheard_71208bb7,violence,50,40,0.17410817227397826,60
nn_theyhadheard_71208bb7,violence,50,45,0.18479533000423604,60
nn_himshewas_00210d9a,sexual,50,1,-3.0815625839244922,60
nn_himshewas_00210d9a,sexual,50,2,-1.4838619193556195,60
nn_himshewas_00210d9a,sexual,50,4,-0.6325877851931787,60
nn_himshewas_00210d9a,sexual,50,8,-0.24929128452823057,60
nn_himshewas_00210d9a,sexual,50,12,-0.11385984845083631,60
nn_himshewas_00210d9a,sexual,50,16,-0.042970148772112075,60
nn_himshewas_00210d9a,sexual,50,24,0.028152779169854533,60
nn_himshewas_00210d9a,sexual,50,32,0.06280132994192962,60
nn_himshewas_00210d9a,sexual,50,40,0.08094822465807225,60
nn_himshewas_00210d9a,sexual,50,45,0.09159419642364161,60
nn_themhadbeen_268a1918,sexual,50,1,-2.5584617134424947,60
nn_themhadbeen_268a1918,sexual,50,2,-1.1200298335939263,60
nn_themhadbeen_268a1918,sexual,50,4,-0.418320471989296,60
nn_themhadbeen_268a1918,sexual,50,8,-0.0739601184863373,60
nn_themhadbeen_268a1918,sexual,50,12,0.03503307607482806,60
nn_themhadbeen_268a1918,sexual,50,16,0.09038093674699543,60
nn_themhadbeen_268a1918,sexual,50,24,0.1507741296322975,60
nn_themhadbeen_268a1918,sexual,50,32,0.18176680149589225,60
nn_themhadbeen_268a1918,sexual,50,40,0.20130234947008072,60
nn_themhadbeen_268a1918,sexual,50,45,0.20774303525040577,60
nn_nightwitha_fdac5915,violence,50,1,-3.409247300269742,60
nn_nightwitha_fdac5915,violence,50,2,-1.635795084449927,60
nn_nightwitha_fdac5915,violence,50,4,-0.754585019747743,60
nn_nightwitha_fdac5915,violence,50,8,-0.315649346096928,60
nn_nightwitha_fdac5915,violence,50,12,-0.156220539207158,60
nn_nightwitha_fdac5915,violence,50,16,-0.07379175684899951,60
nn_nightwitha_fdac5915,violence,50,24,0.0047607686497504334,60
nn_nightwitha_fdac5915,violence,50,32,0.03759743465010464,60
nn_nightwitha_fdac5915,violence,50,40,0.05879859964745889,60
nn_nightwitha_fdac5915,violence,50,45,0.06971945874907517,60
nn_toldherto_a91c4300,sexual,50,1,-2.821342219900768,60
nn_toldherto_a91c4300,sexual,50,2,-1.3205524399650086,60
nn_toldherto_a91c4300,sexual,50,4,-0.607688069183895,60
nn_toldherto_a91c4300,sexual,50,8,-0.1710273343641879,60
nn_toldherto_a91c4300,sexual,50,12,-0.033808106905248624,60
nn_toldherto_a91c4300,sexual,50,16,0.03083050482430962,60
nn_toldherto_a91c4300,sexual,50,24,0.09305609057070643,60
nn_toldherto_a91c4300,sexual,50,32,0.12315100185639241,60
nn_toldherto_a91c4300,sexual,50,40,0.15055629793277742,60
nn_toldherto_a91c4300,sexual,50,45,0.16158237483465857,60
nn_happentohis_c02cdde4,violence,50,1,-2.693920554012883,60
nn_happentohis_c02cdde4,violence,50,2,-1.2864358572803252,60
nn_happentohis_c02cdde4,violence,50,4,-0.5422842996220917,60
nn_happentohis_c02cdde4,violence,50,8,-0.1825077822946123,60
nn_happentohis_c02cdde4,violence,50,12,-0.03434891315523462,60
nn_happentohis_c02cdde4,violence,50,16,0.031234443783915416,60
nn_happentohis_c02cdde4,violence,50,24,0.10249550807849059,60
nn_happentohis_c02cdde4,violence,50,32,0.1404032322076644,60
nn_happentohis_c02cdde4,violence,50,40,0.16393200803971128,60
nn_happentohis_c02cdde4,violence,50,45,0.17677593456615187,60
nn_hedecidedto_b8805d25,violence,50,1,-2.0096007417712083,60
nn_hedecidedto_b8805d25,violence,50,2,-0.8428729153239635,60
nn_hedecidedto_b8805d25,violence,50,4,-0.2151849185635286,60
nn_hedecidedto_b8805d25,violence,50,8,0.06553432490879635,60
nn_hedecidedto_b8805d25,violence,50,12,0.15747685526892755,60
nn_hedecidedto_b8805d25,violence,50,16,0.20333786651716534,60
nn_hedecidedto_b8805d25,violence,50,24,0.24968957766084485,60
nn_hedecidedto_b8805d25,violence,50,32,0.274598392024686,60
nn_hedecidedto_b8805d25,violence,50,40,0.2907577185716531,60
nn_hedecidedto_b8805d25,violence,50,45,0.2988242444934077,60
nn_wascoveredin_1f7b68a1,violence,50,1,-2.8850394971060096,60
nn_wascoveredin_1f7b68a1,violence,50,2,-1.3704552498472407,60
nn_wascoveredin_1f7b68a1,violence,50,4,-0.5604777039729066,60
nn_wascoveredin_1f7b68a1,violence,50,8,-0.17183980003358731,60
nn_wascoveredin_1f7b68a1,violence,50,12,-0.046278078745278464,60
nn_wascoveredin_1f7b68a1,violence,50,16,0.023392805129541595,60
nn_wascoveredin_1f7b68a1,violence,50,24,0.0842024436538761,60
nn_wascoveredin_1f7b68a1,violence,50,32,0.11871742161051006,60
nn_wascoveredin_1f7b68a1,violence,50,40,0.13413828703086159,60
nn_wascoveredin_1f7b68a1,violence,50,45,0.14444003218333304,60
nn_ofthemhad_467b9017,sexual,50,1,-3.174209593176386,60
nn_ofthemhad_467b9017,sexual,50,2,-1.456443855446472,60
nn_ofthemhad_467b9017,sexual,50,4,-0.6701705583946622,60
nn_ofthemhad_467b9017,sexual,50,8,-0.2321286337722229,60
nn_ofthemhad_467b9017,sexual,50,12,-0.10026094073229001,60
nn_ofthemhad_467b9017,sexual,50,16,-0.027255438339583413,60
nn_ofthemhad_467b9017,sexual,50,24,0.040137562141783836,60
nn_ofthemhad_467b9017,sexual,50,32,0.06839962241104422,60
nn_ofthemhad_467b9017,sexual,50,40,0.08842491928363155,60
nn_ofthemhad_467b9017,sexual,50,45,0.09842902043982936,60
nn_hadbeencompletely_ff1b422f,violence,50,1,-2.5874763369461036,60
nn_hadbeencompletely_ff1b422f,violence,50,2,-1.1550878822438273,60
nn_hadbeencompletely_ff1b422f,violence,50,4,-0.4535479760336113,60
nn_hadbeencompletely_ff1b422f,violence,50,8,-0.1018534826033015,60
nn_hadbeencompletely_ff1b422f,violence,50,12,0.02854782185442557,60
nn_hadbeencompletely_ff1b422f,violence,50,16,0.10051555633165812,60
nn_hadbeencompletely_ff1b422f,violence,50,24,0.15301512646943602,60
nn_hadbeencompletely_ff1b422f,violence,50,32,0.18727484421111457,60
nn_hadbeencompletely_ff1b422f,violence,50,40,0.20731561446525484,60
nn_hadbeencompletely_ff1b422f,violence,50,45,0.21350086354293962,60
nn_thathehad_c8c8c876,sexual,50,1,-3.192622343669017,60
nn_thathehad_c8c8c876,sexual,50,2,-1.5281727223143629,60
nn_thathehad_c8c8c876,sexual,50,4,-0.6751359731605129,60
nn_thathehad_c8c8c876,sexual,50,8,-0.22903177161261873,60
nn_thathehad_c8c8c876,sexual,50,12,-0.07928569411189534,60
nn_thathehad_c8c8c876,sexual,50,16,-0.01672242745304837,60
nn_thathehad_c8c8c876,sexual,50,24,0.05285931879299081,60
nn_thathehad_c8c8c876,sexual,50,32,0.0791884344365889,60
nn_thathehad_c8c8c876,sexual,50,40,0.09867904020275194,60
nn_thathehad_c8c8c876,sexual,50,45,0.1102110699488104,60
nn_showedoffher_aa903b48,sexual,50,1,-1.4526374888810591,60
nn_showedoffher_aa903b48,sexual,50,2,-0.4916984007499025,60
nn_showedoffher_aa903b48,sexual,50,4,0.0023986295108457995,60
nn_showedoffher_aa903b48,sexual,50,8,0.24722617302203956,60
nn_showedoffher_aa903b48,sexual,50,12,0.3291575110251713,60
nn_showedoffher_aa903b48,sexual,50,16,0.3677237940374916,60
nn_showedoffher_aa903b48,sexual,50,24,0.41299172017594565,60
nn_showedoffher_aa903b48,sexual,50,32,0.4305904848118146,60
nn_showedoffher_aa903b48,sexual,50,40,0.4449863761447936,60
nn_showedoffher_aa903b48,sexual,50,45,0.4507302863845219,60
nn_hisfacewas_a2d64bed,violence,50,1,-2.972042255565926,60
nn_hisfacewas_a2d64bed,violence,50,2,-1.3285324627467254,60
nn_hisfacewas_a2d64bed,violence,50,4,-0.535230283140493,60
nn_hisfacewas_a2d64bed,violence,50,8,-0.14205074690174851,60
nn_hisfacewas_a2d64bed,violence,50,12,-0.007989651743687149,60
nn_hisfacewas_a2d64bed,violence,50,16,0.06346469607120023,60
nn_hisfacewas_a2d64bed,violence,50,24,0.1276608843268752,60
nn_hisfacewas_a2d64bed,violence,50,32,0.15409452480356814,60
nn_hisfacewas_a2d64bed,violence,50,40,0.173096600315064,60
nn_hisfacewas_a2d64bed,violence,50,45,0.18131794447544242,60
nn_thoughthewould_84675db3,violence,50,1,-3.24500863476729,60
nn_thoughthewould_84675db3,violence,50,2,-1.5954741247740798,60
nn_thoughthewould_84675db3,violence,50,4,-0.7399968676908927,60
nn_thoughthewould_84675db3,violence,50,8,-0.2858037381294159,60
nn_thoughthewould_84675db3,violence,50,12,-0.11691838590237226,60
nn_thoughthewould_84675db3,violence,50,16,-0.046154635306676225,60
nn_thoughthewould_84675db3,violence,50,24,0.03330493527511817,60
nn_thoughthewould_84675db3,violence,50,32,0.06713550564858912,60
nn_thoughthewould_84675db3,violence,50,40,0.09010843698662786,60
nn_thoughthewould_84675db3,violence,50,45,0.10410427633927669,60
nn_toldhimto_2c604fbc,sexual,50,1,-3.203501248563862,60
nn_toldhimto_2c604fbc,sexual,50,2,-1.5302544072620037,60
nn_toldhimto_2c604fbc,sexual,50,4,-0.6802157288681386,60
nn_toldhimto_2c604fbc,sexual,50,8,-0.2414181525600747,60
nn_toldhimto_2c604fbc,sexual,50,12,-0.10495838811167317,60
nn_toldhimto_2c604fbc,sexual,50,16,-0.029258815540174368,60
nn_toldhimto_2c604fbc,sexual,50,24,0.04957361644651989,60
nn_toldhimto_2c604fbc,sexual,50,32,0.08473339738817401,60
nn_toldhimto_2c604fbc,sexual,50,40,0.10702342459900699,60
nn_toldhimto_2c604fbc,sexual,50,45,0.116040908887615,60
nn_dayhewould_50c8a484,violence,50,1,-2.395873702234853,60
nn_dayhewould_50c8a484,violence,50,2,-1.0685657624180298,60
nn_dayhewould_50c8a484,violence,50,4,-0.3830209755042034,60
nn_dayhewould_50c8a484,violence,50,8,-0.03304056485797389,60
nn_dayhewould_50c8a484,violence,50,12,0.0855890480216578,60
nn_dayhewould_50c8a484,violence,50,16,0.14560539413473128,60
nn_dayhewould_50c8a484,violence,50,24,0.2099329111316666,60
nn_dayhewould_50c8a484,violence,50,32,0.25034039815648146,60
nn_dayhewould_50c8a484,violence,50,40,0.266788878830542,60
nn_dayhewould_50c8a484,violence,50,45,0.2714401154350049,60
nn_carandthen_d70ccb2f,violence,50,1,-3.2269115202914667,60
nn_carandthen_d70ccb2f,violence,50,2,-1.4669494521335955,60
nn_carandthen_d70ccb2f,violence,50,4,-0.6527412046150689,60
nn_carandthen_d70ccb2f,violence,50,8,-0.20195110046016745,60
nn_carandthen_d70ccb2f,violence,50,12,-0.06511548621628954,60
nn_carandthen_d70ccb2f,violence,50,16,-0.004138333561681806,60
nn_carandthen_d70ccb2f,violence,50,24,0.0735701971939184,60
nn_carandthen_d70ccb2f,violence,50,32,0.1049299299880981,60
nn_carandthen_d70ccb2f,violence,50,40,0.12250489596144278,60
nn_carandthen_d70ccb2f,violence,50,45,0.13111898924536158,60
nn_hewasa_a0999439,sexual,50,1,-2.919307510678206,60
nn_hewasa_a0999439,sexual,50,2,-1.3966604904270417,60
nn_hewasa_a0999439,sexual,50,4,-0.6510349690595855,60
nn_hewasa_a0999439,sexual,50,8,-0.2632660049563537,60
nn_hewasa_a0999439,sexual,50,12,-0.12091189639762674,60
nn_hewasa_a0999439,sexual,50,16,-0.04643803244980434,60
nn_hewasa_a0999439,sexual,50,24,0.025858035531382592,60
nn_hewasa_a0999439,sexual,50,32,0.06436967935775018,60
nn_hewasa_a0999439,sexual,50,40,0.09000824568943062,60
nn_hewasa_a0999439,sexual,50,45,0.09927694436197523,60
nn_boyhadbeen_8979dff1,violence,50,1,-3.0558756198344295,60
nn_boyhadbeen_8979dff1,violence,50,2,-1.4710703262636966,60
nn_boyhadbeen_8979dff1,violence,50,4,-0.6477454061523549,60
nn_boyhadbeen_8979dff1,violence,50,8,-0.2546201573851394,60
nn_boyhadbeen_8979dff1,violence,50,12,-0.12032292334344245,60
nn_boyhadbeen_8979dff1,violence,50,16,-0.03741283094399616,60
nn_boyhadbeen_8979dff1,violence,50,24,0.025854291229004636,60
nn_boyhadbeen_8979dff1,violence,50,32,0.07088604576402102,60
nn_boyhadbeen_8979dff1,violence,50,40,0.09160777695306853,60
nn_boyhadbeen_8979dff1,violence,50,45,0.10230578109805034,60
nn_leftonher_5d80c6fb,sexual,50,1,-1.5134416807396363,60
nn_leftonher_5d80c6fb,sexual,50,2,-0.55965410210381,60
nn_leftonher_5d80c6fb,sexual,50,4,-0.06380156075952532,60
nn_leftonher_5d80c6fb,sexual,50,8,0.17366144222793764,60
nn_leftonher_5d80c6fb,sexual,50,12,0.25695375423179784,60
nn_leftonher_5d80c6fb,sexual,50,16,0.2964807630616098,60
nn_leftonher_5d80c6fb,sexual,50,24,0.34315342199716686,60
nn_leftonher_5d80c6fb,sexual,50,32,0.36382799549851746,60
nn_leftonher_5d80c6fb,sexual,50,40,0.38192533985368243,60
nn_leftonher_5d80c6fb,sexual,50,45,0.3912673080983226,60
nn_totouchher_153eae4b,sexual,50,1,-3.1758128700855357,60
nn_totouchher_153eae4b,sexual,50,2,-1.5312373011930545,60
nn_totouchher_153eae4b,sexual,50,4,-0.6849801392614707,60
nn_totouchher_153eae4b,sexual,50,8,-0.2538864037694389,60
nn_totouchher_153eae4b,sexual,50,12,-0.11909718466770655,60
